Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1140.BKSALT,IA.2024.12.00547,31/12/2024,200106,PANCI ENDAPAN MINYAK UK 40,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,524999.999921
1140.BKSALT,IA.2024.12.00547,31/12/2024,200450,TERMOMETER,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,97265.013813
1140.BKSALT,IA.2024.12.00547,31/12/2024,200275,SARINGAN FRYER,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,589521.320281
1140.BKSALT,IA.2024.12.00547,31/12/2024,200056,EROS MELAMINE UK BESAR,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,13814.310988
1140.BKSALT,IA.2024.12.00547,31/12/2024,200185,TOPLES UK 4 LTR,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,87999.994924
1140.BKSALT,IA.2024.12.00547,31/12/2024,200145,SARINGAN TEH GACOAN,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,28952.901363
1140.BKSALT,IA.2024.12.00547,31/12/2024,200114,PANCI ORCHID UK 36,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999986
1140.BKSALT,IA.2024.12.00547,31/12/2024,200191,WAJAN BESI UK 50',1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.017457
1140.BKSALT,IA.2024.12.00547,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79356.17229
1140.BKSALT,IA.2024.12.00547,31/12/2024,200187,TOPLES UK 9 LTR,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,89999.999997
1140.BKSALT,IA.2024.12.00547,31/12/2024,200053,DISPENSER,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,185642.467977
1140.BKSALT,IA.2024.12.00547,31/12/2024,200044,CAPIT SNACK ( BESAR ),1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1140.BKSALT,IA.2024.12.00547,31/12/2024,200108,PANCI MIE,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1140.BKSALT,IA.2024.12.00547,31/12/2024,200043,BOTOL SPRAY,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,79206.69926
1140.BKSALT,IA.2024.12.00547,31/12/2024,200132,PISAU BUAH BESAR,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.980382
1140.BKSALT,IA.2024.12.00547,31/12/2024,200609,TERMOGUN,1140.1-G.Bekasi - Alternatif Cibubur (BKSALT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,249030.938027
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200040,BALON WHISK,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,65001.972493
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200142,SARINGAN MIE,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,874367.2017
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200063,EROS STAINLESS UK 60 CC,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,56257.403238
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200167,STIK DRUM,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,22000.0
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200182,TIMER DIGITAL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164915.51461
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200068,GARPU ADUKAN MIE,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,129937.602978
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200044,CAPIT SNACK ( BESAR ),1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,48000.003576
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200636,BILL HOLDER,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,239615.390788
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200122,PEMUKUL DAGING,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,69101.314543
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200329,SEAL PACK DIMSUM,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,340386.36363
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200168,SUTIL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,52827.765006
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,158712.34458
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200176,TERMOS AIR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,339999.999522
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200083,GELAS TEA,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515143.9925
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200157,SEROK BESAR KAWAT,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200064,EROS STAINLESS UK 90 CC,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,69916.663512
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200166,SPATULA STAINLESS,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,299995.483788
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200081,GELAS MINUMAN HANGAT,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,216666.65769
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200133,PISAU BUAH KECIL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,50413.225754
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200090,JIGGER UK 20/40,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,43746.663122
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200078,GELAS KARYAWAN,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,38451.571245
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200108,PANCI MIE,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,1260778.173318
1141.SDAIMA,IA.2024.12.00716,31/12/2024,200609,TERMOGUN,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,249030.938027
1142.CMSAHM,IA.2024.12.00789,31/12/2024,200345,BASKOM KOTAK BESAR,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,229042.82319
1142.CMSAHM,IA.2024.12.00789,31/12/2024,200108,PANCI MIE,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,14.0,980605.245914
1143.SDABRI,IA.2024.12.00381,31/12/2024,200083,GELAS TEA,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,206057.597
1143.SDABRI,IA.2024.12.00381,31/12/2024,200071,GAS BURNER ( LONG SHUN ),1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,450000.0
1143.SDABRI,IA.2024.12.00381,31/12/2024,200127,PIRING HAWAI BLACK,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,278571.07188
1143.SDABRI,IA.2024.12.00381,31/12/2024,200187,TOPLES UK 9 LTR,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,89999.999997
1143.SDABRI,IA.2024.12.00381,31/12/2024,200149,SENDOK ES STAINLESS,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,4583.90744
1143.SDABRI,IA.2024.12.00381,31/12/2024,200108,PANCI MIE,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,700432.31851
1143.SDABRI,IA.2024.12.00381,31/12/2024,200167,STIK DRUM,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1143.SDABRI,IA.2024.12.00381,31/12/2024,200609,TERMOGUN,1143.1-G.Sidoarjo - Raya Bringin (SDABRI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,249030.938027
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,50000.939694
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200083,GELAS TEA,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,154543.19775
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200133,PISAU BUAH KECIL,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,25206.612877
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200158,SEROK ICE,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,110190.476524
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200154,SENDOK TAKAR STAINLESS,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79631.321114
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200132,PISAU BUAH BESAR,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.980382
1144.LMGSUD,IA.2024.12.00377,31/12/2024,200592,TIMBANGAN 100 KG,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1267254.192547
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200237,GAS KNOP DIA 8 MM W,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,292739.256392
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200451,THERMOCOUPLE,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278532.33889
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200143,SARINGAN MINYAK,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,359999.99892
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200071,GAS BURNER ( LONG SHUN ),1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,450000.0
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200187,TOPLES UK 9 LTR,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.999998
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200238,GAS KNOP F/JP SERIES,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,234443.244616
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200083,GELAS TEA,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,257571.99625
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200142,SARINGAN MIE,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,1311550.80255
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200329,SEAL PACK DIMSUM,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,340386.36363
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200275,SARINGAN FRYER,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1179042.640562
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200739,NAMPAN KARET KOTAK (DIMSUM),1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,601293.099456
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200053,DISPENSER,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,185642.467977
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200345,BASKOM KOTAK BESAR,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,229042.82319
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200376,HARD COVER MENU DIMSUM,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,4268.91744
1145.CKGBIN,IA.2024.12.00897,31/12/2024,200242,GAS VALVE HP DOUBLE TURBO,1145.1-G.Jaktim - Bina Marga (CKGBIN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,186000.0
1148.SPASIL,IA.2024.12.00127,31/12/2024,200191,WAJAN BESI UK 50',1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.017457
1148.SPASIL,IA.2024.12.00127,31/12/2024,200083,GELAS TEA,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,154543.19775
1148.SPASIL,IA.2024.12.00127,31/12/2024,200345,BASKOM KOTAK BESAR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,76347.60773
1148.SPASIL,IA.2024.12.00127,31/12/2024,200089,JIGGER UK 20/30,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40759.222487
1148.SPASIL,IA.2024.12.00127,31/12/2024,200142,SARINGAN MIE,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,218591.800425
1148.SPASIL,IA.2024.12.00127,31/12/2024,200113,PANCI ORCHID UK 32 CM,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,149999.993525
1148.SPASIL,IA.2024.12.00127,31/12/2024,200184,TOPLES UK 18 LTR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,240000.0
1148.SPASIL,IA.2024.12.00127,31/12/2024,200187,TOPLES UK 9 LTR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,149999.999995
1148.SPASIL,IA.2024.12.00127,31/12/2024,200108,PANCI MIE,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350216.159255
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200142,SARINGAN MIE,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,728639.33475
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200329,SEAL PACK DIMSUM,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,170193.181815
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200154,SENDOK TAKAR STAINLESS,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,39815.660557
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200167,STIK DRUM,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200083,GELAS TEA,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,309086.3955
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200157,SEROK BESAR KAWAT,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.0
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200166,SPATULA STAINLESS,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149997.741894
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200081,GELAS MINUMAN HANGAT,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,129999.994614
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200133,PISAU BUAH KECIL,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,50413.225754
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200143,SARINGAN MINYAK,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.99982
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200044,CAPIT SNACK ( BESAR ),1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200712,KLAKAT PREMIUM,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,634715.54012
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200184,TOPLES UK 18 LTR,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1150.SMGWOL,IA.2024.12.00693,31/12/2024,200108,PANCI MIE,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200122,PEMUKUL DAGING,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,138202.629086
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200086,GOLOK,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34999.706518
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200249,MAGNET D 22 W/TREADED BOLT (SP),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,65045.249711
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200173,TEKO BESAR ( BIANG TEH ),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.999994
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200329,SEAL PACK DIMSUM,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,340386.36363
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200042,BOTOL KECAP KECIL,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,50000.0
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200450,TERMOMETER,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,97265.013813
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200043,BOTOL SPRAY,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,31682.679704
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200083,GELAS TEA,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,200.0,1030287.985
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200345,BASKOM KOTAK BESAR,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,76347.60773
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200187,TOPLES UK 9 LTR,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,29999.999999
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200271,SAFETY GAS COOK (GASVALVE GS3878)8325183,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1518298.128194
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200346,BASKOM STAINLESS 12 CM,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,12683.964342
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200108,PANCI MIE,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,2801729.27404
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200048,CETING TRADISI ( KECIL ),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,2328.696822
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200114,PANCI ORCHID UK 36,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999986
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200145,SARINGAN TEH GACOAN,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,28952.901363
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79356.17229
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200347,BASKOM STAINLESS 18 CM,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,40000.005692
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200047,CETING TRADISI ( BESAR ),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,90025.708502
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200348,BASKOM STAINLESS UK 14 CM,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,14783.046498
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,60120.84054
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200143,SARINGAN MINYAK,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.99982
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200071,GAS BURNER ( LONG SHUN ),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,450000.0
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200375,HARD COVER HIMBAUAN,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,4408.341357
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200184,TOPLES UK 18 LTR,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,144000.0
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200182,TIMER DIGITAL,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164915.51461
1151.GGPDAA,IA.2024.12.00765,31/12/2024,200127,PIRING HAWAI BLACK,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,54.0,1253569.82346
