Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1083.SBYTAN,IA.2024.10.02381,31/10/2024,200187,TOPLES UK 9 LTR,1083.1-G.Surabaya - Tandes (SBYTAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,179999.999988
1083.SBYTAN,IA.2024.10.02381,31/10/2024,200142,SARINGAN MIE,1083.1-G.Surabaya - Tandes (SBYTAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,1311547.423698
1083.SBYTAN,IA.2024.10.02381,31/10/2024,200168,SUTIL,1083.1-G.Surabaya - Tandes (SBYTAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,49482.822804
1083.SBYTAN,IA.2024.10.02381,31/10/2024,200154,SENDOK TAKAR STAINLESS,1083.1-G.Surabaya - Tandes (SBYTAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,41831.196585
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200083,GELAS TEA,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515676.3543
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200412,LOGGER,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,1760070.733096
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200182,TIMER DIGITAL,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,659308.82152
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200712,KLAKAT PREMIUM,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,1586788.8503
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200167,STIK DRUM,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,33000.0
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200191,WAJAN BESI UK 50',1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.040443
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200176,TERMOS AIR,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,339999.9993
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200636,BILL HOLDER,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,119807.695394
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200068,GARPU ADUKAN MIE,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,259824.227436
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200127,PIRING HAWAI BLACK,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,1160712.7967
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200158,SEROK ICE,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,162239.968179
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200044,CAPIT SNACK ( BESAR ),1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,48000.006816
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200043,BOTOL SPRAY,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,158413.40435
1084.BKSGOL,IA.2024.10.01948,31/10/2024,200592,TIMBANGAN 100 KG,1084.1-G.Bekasi - Perum Golden City (BKSGOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1275540.139936
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200739,NAMPAN KARET KOTAK (DIMSUM),1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,373689.474795
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200184,TOPLES UK 18 LTR,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,240000.0
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200068,GARPU ADUKAN MIE,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,389736.341154
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200078,GELAS KARYAWAN,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,122986.50245
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200108,PANCI MIE,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,840518.782212
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200712,KLAKAT PREMIUM,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,1586788.8503
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200329,SEAL PACK DIMSUM,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,203999.999994
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200721,STRAINER BOWL STAINLESS LUBANG BASKOM KECIL,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,418546.85317
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200167,STIK DRUM,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,22000.0
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200185,TOPLES UK 4 LTR,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,43999.995246
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200083,GELAS TEA,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,300.0,1547029.0629
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200157,SEROK BESAR KAWAT,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.0
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200737,RAK PENITIPAN BARANG CUSTOMER,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,160000.0
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200166,SPATULA STAINLESS,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149961.794974
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200187,TOPLES UK 9 LTR,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.999996
1085.CBNPEM,IA.2024.10.01775,31/10/2024,200595,TROLLI CLEAR UP,1085.1-G.Cirebon - Pemuda Raya (CBNPEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1209860.705653
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200275,SARINGAN FRYER,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,587065.055098
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200145,SARINGAN TEH GACOAN,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,28953.510403
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200167,STIK DRUM,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,22000.0
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200676,REGULATOR LOW PRESSURE,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,320000.0
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200191,WAJAN BESI UK 50',1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.040443
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200451,THERMOCOUPLE,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,139250.47382
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200166,SPATULA STAINLESS,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149961.794974
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200182,TIMER DIGITAL,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,329654.41076
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200712,KLAKAT PREMIUM,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,793394.42515
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200329,SEAL PACK DIMSUM,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,339999.99999
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200154,SENDOK TAKAR STAINLESS,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,41831.196585
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200043,BOTOL SPRAY,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,31682.68087
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200142,SARINGAN MIE,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,874364.949132
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79314.807232
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200083,GELAS TEA,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515676.3543
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200143,SARINGAN MINYAK,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.99914
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200152,SENDOK TAKAR 12 GRM,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,8746.488104
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200153,SENDOK TAKAR PLASTIK,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,70083.20472
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200108,PANCI MIE,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350216.159255
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200412,LOGGER,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,440017.683274
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200636,BILL HOLDER,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,479230.781576
1086.SDAGEL,IA.2024.10.02424,31/10/2024,200593,TIMBANGAN DIGITAL FORTUNO 30 KG,1086.1-G.Sidoarjo - Raya Gelam (SDAGEL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,709052.928376
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200083,GELAS TEA,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515676.3543
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200157,SEROK BESAR KAWAT,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.0
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200143,SARINGAN MINYAK,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.99957
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200182,TIMER DIGITAL,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,65930.882152
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200127,PIRING HAWAI BLACK,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,417856.606812
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200042,BOTOL KECAP KECIL,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,20000.0
1087.CLPPAR,IA.2024.10.01980,31/10/2024,200043,BOTOL SPRAY,1087.1-G.Cilacap - S.Parman (CLPPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,31682.68087
1088.SDAPON,IA.2024.10.02405,31/10/2024,200142,SARINGAN MIE,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,437182.474566
1088.SDAPON,IA.2024.10.02405,31/10/2024,200676,REGULATOR LOW PRESSURE,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,320000.0
1088.SDAPON,IA.2024.10.02405,31/10/2024,200245,KNOP BOILER/WATER TAP HEAD,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,215102.666756
1088.SDAPON,IA.2024.10.02405,31/10/2024,200450,TERMOMETER,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,94833.372497
1088.SDAPON,IA.2024.10.02405,31/10/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,39657.403616
1088.SDAPON,IA.2024.10.02405,31/10/2024,200451,THERMOCOUPLE,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278500.94764
1088.SDAPON,IA.2024.10.02405,31/10/2024,200345,BASKOM KOTAK BESAR,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,76471.649034
1088.SDAPON,IA.2024.10.02405,31/10/2024,200238,GAS KNOP F/JP SERIES,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,586108.11154
1088.SDAPON,IA.2024.10.02405,31/10/2024,200712,KLAKAT PREMIUM,1088.1-G.Sidoarjo - Raya Ponti (SDAPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,317357.77006
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,292550.094424
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200185,TOPLES UK 4 LTR,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,109999.988115
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200719,TIMBANGAN DIGITAL KECIL,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,259715.155266
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200173,TEKO BESAR ( BIANG TEH ),1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,32499.999995
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200042,BOTOL KECAP KECIL,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,40000.0
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200142,SARINGAN MIE,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,24.0,1748729.898264
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,100016.538614
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200043,BOTOL SPRAY,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,79206.702175
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200451,THERMOCOUPLE,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278500.94764
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200083,GELAS TEA,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,257838.17715
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200237,GAS KNOP DIA 8 MM W,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,119999.984772
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200412,LOGGER,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,440017.683274
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200729,BABY CHAIR,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,296969.528558
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200071,GAS BURNER ( LONG SHUN ),1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,449999.43337
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200238,GAS KNOP F/JP SERIES,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,117221.622308
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200078,GELAS KARYAWAN,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,36895.950735
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200108,PANCI MIE,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,1260778.173318
1090.CPTCIA,IA.2024.10.02234,31/10/2024,200246,KNOP F/GAS COOK DIAL,1090.1-G.Tangsel - Ciater Raya (CPTCIA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,132750.321216
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200083,GELAS TEA,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,257838.17715
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200166,SPATULA STAINLESS,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,74980.897487
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200114,PANCI ORCHID UK 36,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999968
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,39657.403616
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200111,PANCI ORCHID UK 28,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,110071.814434
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200033,RAK SEPATU KARYAWAN,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,54994.926806
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200108,PANCI MIE,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,700432.31851
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200142,SARINGAN MIE,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,364318.728805
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200113,PANCI ORCHID UK 32 CM,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,149999.990993
1093.BJNTEU,IA.2024.10.01887,31/10/2024,200361,COOL BOX 55LTR,1093.1-G.Bojonegoro - Teuku Umar (BJNTEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,789999.148409
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200187,TOPLES UK 9 LTR,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,149999.99999
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200083,GELAS TEA,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,309405.81258
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200132,PISAU BUAH BESAR,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,179999.899677
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200161,SHAKER 750,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,570806.348244
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200068,GARPU ADUKAN MIE,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,129912.113718
1094.KWGAHM,IA.2024.10.01874,31/10/2024,200594,TOOL BOX,1094.1-G.Karawang - Jendral Ahmad Yani (KWGAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,807990.222261
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200182,TIMER DIGITAL,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,247240.80807
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200142,SARINGAN MIE,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,728637.45761
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200083,GELAS TEA,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515676.3543
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200139,PRAXIS KEEPER UK 900ML,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,150000.0
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200041,BOTOL DIPPING BESAR,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,24999.753198
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200133,PISAU BUAH KECIL,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,76070.53059
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200238,GAS KNOP F/JP SERIES,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,234443.244616
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200068,GARPU ADUKAN MIE,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,974340.852885
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200127,PIRING HAWAI BLACK,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,48.0,1114284.284832
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200720,PEMATIK KOMPOR,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,52500.0
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200108,PANCI MIE,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,36.0,2521556.346636
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200044,CAPIT SNACK ( BESAR ),1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,80000.01136
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200636,BILL HOLDER,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,239615.390788
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200042,BOTOL KECAP KECIL,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,40000.0
1095.TNGHAS,IA.2024.10.02261,31/10/2024,200550,PRINTER IW 800,1095.1-G.Tangerang - K.H. Hasyim Ashari (TNGHAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,6001138.382215
1096.CMHAMI,IA.2024.10.02029,31/10/2024,200191,WAJAN BESI UK 50',1096.1-G.Cimahi - Jend. H. Amir Machmud (CMHAMI),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.040443
