CAB,MONTH,SOURCE,KAT,NOM
SBYKEN,01-Jul-24,INVOICE,GO RESTO,190991471
SBYKEN,01-Jul-24,INVOICE,GRAB FOOD,123860080
SBYKEN,01-Jul-24,INVOICE,QRIS SHOPEE,48888968
SBYKEN,01-Jul-24,INVOICE,QRIS TELKOM,272872500
SBYKEN,01-Jul-24,INVOICE,SHOPEEPAY,775259370
SBYKEN,01-Jul-24,WEB,CASH,1371199000
SBYKEN,01-Jul-24,WEB,EDC,56073500
SBYKEN,01-Jul-24,WEB,GO RESTO,191050238
SBYKEN,01-Jul-24,WEB,GRAB FOOD,124026804
SBYKEN,01-Jul-24,WEB,QRIS SHOPEE,52660000
SBYKEN,01-Jul-24,WEB,QRIS TELKOM,272408000
SBYKEN,01-Jul-24,WEB,SHOPEEPAY,777133150
SBYSUN,01-Aug-24,INVOICE,GO RESTO,226951527
SBYSUN,01-Aug-24,INVOICE,GRAB FOOD,242760471
SBYSUN,01-Aug-24,INVOICE,QRIS SHOPEE,139965009
SBYSUN,01-Aug-24,INVOICE,QRIS TELKOM,384941000
SBYSUN,01-Aug-24,INVOICE,SHOPEEPAY,1227241930
SBYSUN,01-Aug-24,WEB,CASH,985033500
SBYSUN,01-Aug-24,WEB,EDC,291000
SBYSUN,01-Aug-24,WEB,GO RESTO,227042941
SBYSUN,01-Aug-24,WEB,GRAB FOOD,243004612
SBYSUN,01-Aug-24,WEB,QRIS SHOPEE,139868500
SBYSUN,01-Aug-24,WEB,QRIS TELKOM,384914000
SBYSUN,01-Aug-24,WEB,SHOPEEPAY,1230379553
SBYSUN,01-Jul-24,INVOICE,GO RESTO,298077501
SBYSUN,01-Jul-24,INVOICE,GRAB FOOD,249058528
SBYSUN,01-Jul-24,INVOICE,QRIS SHOPEE,153267000
SBYSUN,01-Jul-24,INVOICE,QRIS TELKOM,294851000
SBYSUN,01-Jul-24,INVOICE,SHOPEEPAY,1206545697
SBYSUN,01-Jul-24,WEB,CASH,1057510500
SBYSUN,01-Jul-24,WEB,EDC,52533500
SBYSUN,01-Jul-24,WEB,GO RESTO,298303661
SBYSUN,01-Jul-24,WEB,GRAB FOOD,249126398
SBYSUN,01-Jul-24,WEB,QRIS SHOPEE,153712500
SBYSUN,01-Jul-24,WEB,QRIS TELKOM,294766000
SBYSUN,01-Jul-24,WEB,SHOPEEPAY,1207493336
SBYSUN,01-Jun-24,INVOICE,GO RESTO,308596611
SBYSUN,01-Jun-24,INVOICE,GRAB FOOD,268643891
SBYSUN,01-Jun-24,INVOICE,QRIS SHOPEE,138856021
SBYSUN,01-Jun-24,INVOICE,QRIS TELKOM,295028000
SBYSUN,01-Jun-24,INVOICE,SHOPEEPAY,1246830900
SBYSUN,01-Jun-24,WEB,CASH,1116751500
SBYSUN,01-Jun-24,WEB,EDC,61223000
SBYSUN,01-Jun-24,WEB,GO RESTO,308620949
SBYSUN,01-Jun-24,WEB,GRAB FOOD,268718321
SBYSUN,01-Jun-24,WEB,QRIS SHOPEE,138982500
SBYSUN,01-Jun-24,WEB,QRIS TELKOM,293820500
SBYSUN,01-Jun-24,WEB,SHOPEEPAY,1247789155
SBYSUN,01-May-24,INVOICE,GO RESTO,259712279
SBYSUN,01-May-24,INVOICE,GRAB FOOD,280349645
SBYSUN,01-May-24,INVOICE,QRIS SHOPEE,229662126
SBYSUN,01-May-24,INVOICE,QRIS TELKOM,24963500
SBYSUN,01-May-24,INVOICE,SHOPEEPAY,1227208435
SBYSUN,01-May-24,WEB,GO RESTO,259964897
SBYSUN,01-May-24,WEB,GRAB FOOD,280273593
SBYSUN,01-May-24,WEB,QRIS SHOPEE,229347500
SBYSUN,01-May-24,WEB,QRIS TELKOM,24922500
SBYSUN,01-May-24,WEB,SHOPEEPAY,1230135032
SDAGEL,01-Apr-24,INVOICE,GO RESTO,299338145
SDAGEL,01-Apr-24,INVOICE,GRAB FOOD,132171507.8
SDAGEL,01-Apr-24,INVOICE,QRIS SHOPEE,32277500
SDAGEL,01-Apr-24,INVOICE,SHOPEEPAY,867926005
SDAGEL,01-Apr-24,WEB,GO RESTO,299879239
SDAGEL,01-Apr-24,WEB,GRAB FOOD,132679564
SDAGEL,01-Apr-24,WEB,QRIS SHOPEE,32271500
SDAGEL,01-Apr-24,WEB,SHOPEEPAY,869040581
SDAGEL,01-Jun-24,INVOICE,GO RESTO,222723654
SDAGEL,01-Jun-24,INVOICE,GRAB FOOD,84616373
SDAGEL,01-Jun-24,INVOICE,QRIS SHOPEE,23479574
SDAGEL,01-Jun-24,INVOICE,SHOPEEPAY,920714919
SDAGEL,01-Jun-24,WEB,CASH,1970840000
SDAGEL,01-Jun-24,WEB,EDC,136482000
SDAGEL,01-Jun-24,WEB,GO RESTO,222758749
SDAGEL,01-Jun-24,WEB,GRAB FOOD,84810563
SDAGEL,01-Jun-24,WEB,QRIS SHOPEE,23189000
SDAGEL,01-Jun-24,WEB,SHOPEEPAY,921613055
SDAGEL,01-Mar-24,INVOICE,GO RESTO,151745661
SDAGEL,01-Mar-24,INVOICE,GRAB FOOD,65651413.1
SDAGEL,01-Mar-24,INVOICE,QRIS SHOPEE,47161500
SDAGEL,01-Mar-24,INVOICE,SHOPEEPAY,670409289
SDAGEL,01-Mar-24,WEB,GO RESTO,152107707
SDAGEL,01-Mar-24,WEB,GRAB FOOD,65885420
SDAGEL,01-Mar-24,WEB,QRIS SHOPEE,46644500
SDAGEL,01-Mar-24,WEB,SHOPEEPAY,670768850
SDAGEL,01-May-24,INVOICE,GO RESTO,197908427
SDAGEL,01-May-24,INVOICE,GRAB FOOD,75377237.8
SDAGEL,01-May-24,INVOICE,QRIS SHOPEE,20663575
SDAGEL,01-May-24,INVOICE,SHOPEEPAY,833432958
SDAGEL,01-May-24,WEB,GO RESTO,197875649
SDAGEL,01-May-24,WEB,GRAB FOOD,75604897
SDAGEL,01-May-24,WEB,QRIS SHOPEE,20388000
SDAGEL,01-May-24,WEB,SHOPEEPAY,834826723
SMDJAT,01-Aug-24,INVOICE,GO RESTO,361870290
SMDJAT,01-Aug-24,INVOICE,GRAB FOOD,225237757.2
SMDJAT,01-Aug-24,INVOICE,QRIS ESB,451897000
SMDJAT,01-Aug-24,INVOICE,QRIS SHOPEE,2285001
SMDJAT,01-Aug-24,INVOICE,SHOPEEPAY,743736953
SMDJAT,01-Aug-24,WEB,CASH,842010500
SMDJAT,01-Aug-24,WEB,EDC,35031500
SMDJAT,01-Aug-24,WEB,GO RESTO,362311000
SMDJAT,01-Aug-24,WEB,GRAB FOOD,225724911
SMDJAT,01-Aug-24,WEB,QRIS ESB,451753000
SMDJAT,01-Aug-24,WEB,QRIS SHOPEE,1257000
SMDJAT,01-Aug-24,WEB,SHOPEEPAY,744806500
SMDJAT,01-Jul-24,INVOICE,GO RESTO,455855397
SMDJAT,01-Jul-24,INVOICE,GRAB FOOD,179973382
SMDJAT,01-Jul-24,INVOICE,QRIS ESB,313095000
SMDJAT,01-Jul-24,INVOICE,QRIS SHOPEE,48458000
SMDJAT,01-Jul-24,INVOICE,SHOPEEPAY,564089263
SMDJAT,01-Jul-24,WEB,CASH,996535500
SMDJAT,01-Jul-24,WEB,EDC,36522000
SMDJAT,01-Jul-24,WEB,GO RESTO,455655000
SMDJAT,01-Jul-24,WEB,GRAB FOOD,180363298
SMDJAT,01-Jul-24,WEB,QRIS ESB,313095000
SMDJAT,01-Jul-24,WEB,QRIS SHOPEE,48709500
SMDJAT,01-Jul-24,WEB,SHOPEEPAY,565103500
SMGSUD,01-Aug-24,INVOICE,GO RESTO,167379801
SMGSUD,01-Aug-24,INVOICE,GRAB FOOD,175251300
SMGSUD,01-Aug-24,INVOICE,QRIS SHOPEE,306506142
SMGSUD,01-Aug-24,INVOICE,SHOPEEPAY,1173732015
SMGSUD,01-Aug-24,WEB,CASH,1262149500
SMGSUD,01-Aug-24,WEB,EDC,32105000
SMGSUD,01-Aug-24,WEB,GO RESTO,167448501
SMGSUD,01-Aug-24,WEB,GRAB FOOD,175428814
SMGSUD,01-Aug-24,WEB,QRIS SHOPEE,306439000
SMGSUD,01-Aug-24,WEB,SHOPEEPAY,1174766000
SMGSUD,01-Jul-24,INVOICE,GO RESTO,276683054
SMGSUD,01-Jul-24,INVOICE,GRAB FOOD,191796835
SMGSUD,01-Jul-24,INVOICE,QRIS SHOPEE,319753400
SMGSUD,01-Jul-24,INVOICE,SHOPEEPAY,1168212143
SMGSUD,01-Jul-24,WEB,CASH,1381826500
SMGSUD,01-Jul-24,WEB,EDC,31453500
SMGSUD,01-Jul-24,WEB,GO RESTO,277155500
SMGSUD,01-Jul-24,WEB,GRAB FOOD,192725528
SMGSUD,01-Jul-24,WEB,QRIS SHOPEE,319775000
SMGSUD,01-Jul-24,WEB,SHOPEEPAY,1174142500
SORLAS,01-Aug-24,INVOICE,GO RESTO,174410790
SORLAS,01-Aug-24,INVOICE,GRAB FOOD,51377713
SORLAS,01-Aug-24,INVOICE,QRIS ESB,153869500
SORLAS,01-Aug-24,INVOICE,QRIS SHOPEE,68147500
SORLAS,01-Aug-24,INVOICE,SHOPEEPAY,684181243
SORLAS,01-Aug-24,WEB,CASH,1243755000
SORLAS,01-Aug-24,WEB,EDC,32212000
SORLAS,01-Aug-24,WEB,GO RESTO,174487000
SORLAS,01-Aug-24,WEB,GRAB FOOD,52245032
SORLAS,01-Aug-24,WEB,QRIS ESB,153851000
SORLAS,01-Aug-24,WEB,QRIS SHOPEE,69603500
SORLAS,01-Aug-24,WEB,SHOPEEPAY,686969500
SORLAS,01-Jul-24,INVOICE,GO RESTO,264768332
SORLAS,01-Jul-24,INVOICE,GRAB FOOD,58268575
SORLAS,01-Jul-24,INVOICE,QRIS ESB,108704500
SORLAS,01-Jul-24,INVOICE,QRIS SHOPEE,48469001
SORLAS,01-Jul-24,INVOICE,SHOPEEPAY,619913139
SORLAS,01-Jul-24,WEB,CASH,1450050000
SORLAS,01-Jul-24,WEB,EDC,47549000
SORLAS,01-Jul-24,WEB,GO RESTO,264938500
SORLAS,01-Jul-24,WEB,GRAB FOOD,58974959
SORLAS,01-Jul-24,WEB,QRIS ESB,108704500
SORLAS,01-Jul-24,WEB,QRIS SHOPEE,49725000
SORLAS,01-Jul-24,WEB,SHOPEEPAY,620726000
TGRHAR,01-Aug-24,INVOICE,GO RESTO,192942763
TGRHAR,01-Aug-24,INVOICE,GRAB FOOD,320531142.2
TGRHAR,01-Aug-24,INVOICE,QRIS ESB,685564500
TGRHAR,01-Aug-24,INVOICE,QRIS SHOPEE,229905500
TGRHAR,01-Aug-24,INVOICE,SHOPEEPAY,914005617
TGRHAR,01-Aug-24,WEB,CASH,1912474500
TGRHAR,01-Aug-24,WEB,EDC,209500
TGRHAR,01-Aug-24,WEB,GO RESTO,193495500
TGRHAR,01-Aug-24,WEB,GRAB FOOD,320728327
TGRHAR,01-Aug-24,WEB,QRIS ESB,684954000
TGRHAR,01-Aug-24,WEB,QRIS SHOPEE,228929500
TGRHAR,01-Aug-24,WEB,SHOPEEPAY,916536000
TGRHAR,01-Jul-24,INVOICE,GO RESTO,272677774
TGRHAR,01-Jul-24,INVOICE,GRAB FOOD,300867820
TGRHAR,01-Jul-24,INVOICE,QRIS ESB,62198000
TGRHAR,01-Jul-24,INVOICE,QRIS SHOPEE,403657557
TGRHAR,01-Jul-24,INVOICE,SHOPEEPAY,854293128
TGRHAR,01-Jul-24,WEB,CASH,2215359500
TGRHAR,01-Jul-24,WEB,EDC,138140500
TGRHAR,01-Jul-24,WEB,GO RESTO,273331000
TGRHAR,01-Jul-24,WEB,GRAB FOOD,302058222
TGRHAR,01-Jul-24,WEB,QRIS ESB,62253000
TGRHAR,01-Jul-24,WEB,QRIS SHOPEE,403645500
TGRHAR,01-Jul-24,WEB,SHOPEEPAY,856584000
TGRKUT,01-Aug-24,INVOICE,GO RESTO,360353342
TGRKUT,01-Aug-24,INVOICE,GRAB FOOD,262628745
TGRKUT,01-Aug-24,INVOICE,QRIS ESB,482981500
TGRKUT,01-Aug-24,INVOICE,QRIS SHOPEE,2666002
TGRKUT,01-Aug-24,INVOICE,SHOPEEPAY,1072785023
TGRKUT,01-Aug-24,WEB,CASH,1468010500
TGRKUT,01-Aug-24,WEB,EDC,51982500
TGRKUT,01-Aug-24,WEB,GO RESTO,360829500
TGRKUT,01-Aug-24,WEB,GRAB FOOD,264056980
TGRKUT,01-Aug-24,WEB,QRIS ESB,483004000
TGRKUT,01-Aug-24,WEB,QRIS SHOPEE,2757000
TGRKUT,01-Aug-24,WEB,SHOPEEPAY,1073110500
TGRKUT,01-Jul-24,INVOICE,GO RESTO,556911503
TGRKUT,01-Jul-24,INVOICE,GRAB FOOD,284658109
TGRKUT,01-Jul-24,INVOICE,QRIS ESB,335488500
TGRKUT,01-Jul-24,INVOICE,QRIS SHOPEE,72015500
TGRKUT,01-Jul-24,INVOICE,SHOPEEPAY,970709518
TGRKUT,01-Jul-24,WEB,CASH,1621861500
TGRKUT,01-Jul-24,WEB,EDC,64305500
TGRKUT,01-Jul-24,WEB,GO RESTO,557201000
TGRKUT,01-Jul-24,WEB,GRAB FOOD,285098049
TGRKUT,01-Jul-24,WEB,QRIS ESB,335460000
TGRKUT,01-Jul-24,WEB,QRIS SHOPEE,71775000
TGRKUT,01-Jul-24,WEB,SHOPEEPAY,972958000
TJPDAN,01-Aug-24,INVOICE,GO RESTO,334734499
TJPDAN,01-Aug-24,INVOICE,GRAB FOOD,322251371
TJPDAN,01-Aug-24,INVOICE,QRIS SHOPEE,211951500
TJPDAN,01-Aug-24,INVOICE,SHOPEEPAY,1030066832
TJPDAN,01-Aug-24,WEB,CASH,1475719000
TJPDAN,01-Aug-24,WEB,EDC,165239000
TJPDAN,01-Aug-24,WEB,GO RESTO,335150211
TJPDAN,01-Aug-24,WEB,GRAB FOOD,322914919
TJPDAN,01-Aug-24,WEB,QRIS SHOPEE,212123500
TJPDAN,01-Aug-24,WEB,SHOPEEPAY,1032403207
TJPDAN,01-Jul-24,INVOICE,GO RESTO,491115292
TJPDAN,01-Jul-24,INVOICE,GRAB FOOD,332559526
TJPDAN,01-Jul-24,INVOICE,QRIS SHOPEE,218132003
TJPDAN,01-Jul-24,INVOICE,SHOPEEPAY,922824619
TJPDAN,01-Jul-24,WEB,CASH,1559421500
TJPDAN,01-Jul-24,WEB,EDC,163517500
TJPDAN,01-Jul-24,WEB,GO RESTO,492617008
TJPDAN,01-Jul-24,WEB,GRAB FOOD,332917541
TJPDAN,01-Jul-24,WEB,QRIS SHOPEE,218197500
TJPDAN,01-Jul-24,WEB,SHOPEEPAY,926377569
TNAMAN,01-Aug-24,INVOICE,GO RESTO,301587555
TNAMAN,01-Aug-24,INVOICE,GRAB FOOD,470802850.5
TNAMAN,01-Aug-24,INVOICE,QRIS SHOPEE,369078700
TNAMAN,01-Aug-24,INVOICE,SHOPEEPAY,1213934371
TNAMAN,01-Aug-24,WEB,CASH,1542674000
TNAMAN,01-Aug-24,WEB,EDC,4809500
TNAMAN,01-Aug-24,WEB,GO RESTO,302962222
TNAMAN,01-Aug-24,WEB,GRAB FOOD,471585590
TNAMAN,01-Aug-24,WEB,QRIS SHOPEE,370754000
TNAMAN,01-Aug-24,WEB,SHOPEEPAY,1218335996
TNAMAN,01-Jul-24,INVOICE,GO RESTO,509031398
TNAMAN,01-Jul-24,INVOICE,GRAB FOOD,478879146.3
TNAMAN,01-Jul-24,INVOICE,QRIS SHOPEE,442875001
TNAMAN,01-Jul-24,INVOICE,SHOPEEPAY,1058198641
TNAMAN,01-Jul-24,WEB,CASH,1408215500
TNAMAN,01-Jul-24,WEB,EDC,107012000
TNAMAN,01-Jul-24,WEB,GO RESTO,509663379
TNAMAN,01-Jul-24,WEB,GRAB FOOD,479988617
TNAMAN,01-Jul-24,WEB,QRIS SHOPEE,449987500
TNAMAN,01-Jul-24,WEB,SHOPEEPAY,1060952339
TNGHAS,01-Apr-24,INVOICE,GO RESTO,366952565
TNGHAS,01-Apr-24,INVOICE,GRAB FOOD,474069299.3
TNGHAS,01-Apr-24,INVOICE,QRIS SHOPEE,334503979
TNGHAS,01-Apr-24,INVOICE,SHOPEEPAY,1166573155
TNGHAS,01-Apr-24,WEB,GO RESTO,361734000
TNGHAS,01-Apr-24,WEB,GRAB FOOD,475048939
TNGHAS,01-Apr-24,WEB,QRIS SHOPEE,330808000
TNGHAS,01-Apr-24,WEB,SHOPEEPAY,1149330000
TNGHAS,01-Aug-24,INVOICE,GO RESTO,318194360
TNGHAS,01-Aug-24,INVOICE,GRAB FOOD,347078891.4
TNGHAS,01-Aug-24,INVOICE,QRIS SHOPEE,429833501
TNGHAS,01-Aug-24,INVOICE,SHOPEEPAY,1207383451
TNGHAS,01-Aug-24,WEB,CASH,1717035000
TNGHAS,01-Aug-24,WEB,EDC,125199000
TNGHAS,01-Aug-24,WEB,GO RESTO,319471000
TNGHAS,01-Aug-24,WEB,GRAB FOOD,348642313
TNGHAS,01-Aug-24,WEB,QRIS SHOPEE,429960500
TNGHAS,01-Aug-24,WEB,SHOPEEPAY,1211571500
TNGHAS,01-Feb-24,INVOICE,GO RESTO,361348994
TNGHAS,01-Feb-24,INVOICE,GRAB FOOD,449055371.7
TNGHAS,01-Feb-24,INVOICE,QRIS SHOPEE,367570495
TNGHAS,01-Feb-24,INVOICE,SHOPEEPAY,1196350242
TNGHAS,01-Feb-24,WEB,GO RESTO,358588000
TNGHAS,01-Feb-24,WEB,GRAB FOOD,448341213
TNGHAS,01-Feb-24,WEB,QRIS SHOPEE,365430500
TNGHAS,01-Feb-24,WEB,SHOPEEPAY,1193517000
TNGHAS,01-Jul-24,INVOICE,GO RESTO,522073177
TNGHAS,01-Jul-24,INVOICE,GRAB FOOD,346196231.2
TNGHAS,01-Jul-24,INVOICE,QRIS SHOPEE,422719500
TNGHAS,01-Jul-24,INVOICE,SHOPEEPAY,1121819819
TNGHAS,01-Jul-24,WEB,CASH,1879456500
TNGHAS,01-Jul-24,WEB,EDC,161090000
TNGHAS,01-Jul-24,WEB,GO RESTO,523534000
TNGHAS,01-Jul-24,WEB,GRAB FOOD,348347666
TNGHAS,01-Jul-24,WEB,QRIS SHOPEE,422476000
TNGHAS,01-Jul-24,WEB,SHOPEEPAY,1124001500
TNGHAS,01-Jun-24,INVOICE,GO RESTO,524074462
TNGHAS,01-Jun-24,INVOICE,GRAB FOOD,368707781
TNGHAS,01-Jun-24,INVOICE,QRIS SHOPEE,405561530
TNGHAS,01-Jun-24,INVOICE,SHOPEEPAY,1120107847
TNGHAS,01-Jun-24,WEB,CASH,2017800500
TNGHAS,01-Jun-24,WEB,EDC,169087000
TNGHAS,01-Jun-24,WEB,GO RESTO,526065500
TNGHAS,01-Jun-24,WEB,GRAB FOOD,371679670
TNGHAS,01-Jun-24,WEB,QRIS SHOPEE,405807500
TNGHAS,01-Jun-24,WEB,SHOPEEPAY,1126745000
TNGHAS,01-Mar-24,INVOICE,GO RESTO,291320220
TNGHAS,01-Mar-24,INVOICE,GRAB FOOD,435536832
TNGHAS,01-Mar-24,INVOICE,QRIS SHOPEE,390488038
TNGHAS,01-Mar-24,INVOICE,SHOPEEPAY,1165034568
TNGHAS,01-Mar-24,WEB,GO RESTO,292030000
TNGHAS,01-Mar-24,WEB,GRAB FOOD,438249044
TNGHAS,01-Mar-24,WEB,QRIS SHOPEE,390703500
TNGHAS,01-Mar-24,WEB,SHOPEEPAY,1168167500
TNGHAS,01-May-24,INVOICE,GO RESTO,334390138
TNGHAS,01-May-24,INVOICE,GRAB FOOD,354207860
TNGHAS,01-May-24,INVOICE,QRIS SHOPEE,320512563
TNGHAS,01-May-24,INVOICE,SHOPEEPAY,982489515
TNGHAS,01-May-24,WEB,CASH,2123120500
TNGHAS,01-May-24,WEB,EDC,252529500
TNGHAS,01-May-24,WEB,GO RESTO,334836000
TNGHAS,01-May-24,WEB,GRAB FOOD,354634661
TNGHAS,01-May-24,WEB,QRIS SHOPEE,320809500
TNGHAS,01-May-24,WEB,SHOPEEPAY,985322500
TNGSAL,01-Aug-24,INVOICE,GO RESTO,227981486
TNGSAL,01-Aug-24,INVOICE,GRAB FOOD,262173882
TNGSAL,01-Aug-24,INVOICE,QRIS SHOPEE,344834500
TNGSAL,01-Aug-24,INVOICE,SHOPEEPAY,1083403142
TNGSAL,01-Aug-24,WEB,CASH,1212028000
TNGSAL,01-Aug-24,WEB,GO RESTO,227838514
TNGSAL,01-Aug-24,WEB,GRAB FOOD,262876541
TNGSAL,01-Aug-24,WEB,QRIS SHOPEE,344968500
TNGSAL,01-Aug-24,WEB,SHOPEEPAY,1083930875
TNGSAL,01-Jul-24,INVOICE,GO RESTO,365191486
TNGSAL,01-Jul-24,INVOICE,GRAB FOOD,232672381
TNGSAL,01-Jul-24,INVOICE,QRIS SHOPEE,264694500
TNGSAL,01-Jul-24,INVOICE,SHOPEEPAY,952348128
TNGSAL,01-Jul-24,WEB,CASH,1286022000
TNGSAL,01-Jul-24,WEB,EDC,140352500
TNGSAL,01-Jul-24,WEB,GO RESTO,365600603
TNGSAL,01-Jul-24,WEB,GRAB FOOD,232901100
TNGSAL,01-Jul-24,WEB,QRIS SHOPEE,265243000
TNGSAL,01-Jul-24,WEB,SHOPEEPAY,953589540
YYKTAM,01-Aug-24,INVOICE,GO RESTO,249074212
YYKTAM,01-Aug-24,INVOICE,GRAB FOOD,228207861
YYKTAM,01-Aug-24,INVOICE,QRIS SHOPEE,293932559
YYKTAM,01-Aug-24,INVOICE,SHOPEEPAY,1423437654
YYKTAM,01-Aug-24,WEB,CASH,740812000
YYKTAM,01-Aug-24,WEB,EDC,14107500
YYKTAM,01-Aug-24,WEB,GO RESTO,249113699
YYKTAM,01-Aug-24,WEB,GRAB FOOD,228609833
YYKTAM,01-Aug-24,WEB,QRIS SHOPEE,293898500
YYKTAM,01-Aug-24,WEB,SHOPEEPAY,1424741000
YYKTAM,01-Jul-24,INVOICE,GO RESTO,337149856
YYKTAM,01-Jul-24,INVOICE,GRAB FOOD,272665682
YYKTAM,01-Jul-24,INVOICE,QRIS SHOPEE,312608200
YYKTAM,01-Jul-24,INVOICE,SHOPEEPAY,1485384739
YYKTAM,01-Jul-24,WEB,CASH,806097000
YYKTAM,01-Jul-24,WEB,EDC,11883000
YYKTAM,01-Jul-24,WEB,GO RESTO,337652500
YYKTAM,01-Jul-24,WEB,GRAB FOOD,273293818
YYKTAM,01-Jul-24,WEB,QRIS SHOPEE,312471500
YYKTAM,01-Jul-24,WEB,SHOPEEPAY,1484711000
YYKTAM,01-Jun-24,INVOICE,GO RESTO,366239005
YYKTAM,01-Jun-24,INVOICE,GRAB FOOD,301413564.6
YYKTAM,01-Jun-24,INVOICE,QRIS SHOPEE,297030451
YYKTAM,01-Jun-24,INVOICE,SHOPEEPAY,1513148848
YYKTAM,01-Jun-24,WEB,CASH,810595000
YYKTAM,01-Jun-24,WEB,EDC,16422000
YYKTAM,01-Jun-24,WEB,GO RESTO,366292000
YYKTAM,01-Jun-24,WEB,GRAB FOOD,301381276
YYKTAM,01-Jun-24,WEB,QRIS SHOPEE,297365500
YYKTAM,01-Jun-24,WEB,SHOPEEPAY,1513012000
YYKTAM,01-May-24,INVOICE,GO RESTO,324848083
YYKTAM,01-May-24,INVOICE,GRAB FOOD,292412726.2
YYKTAM,01-May-24,INVOICE,QRIS SHOPEE,266968100
YYKTAM,01-May-24,INVOICE,SHOPEEPAY,1518211705
YYKTAM,01-May-24,WEB,CASH,782152000
YYKTAM,01-May-24,WEB,EDC,14713500
YYKTAM,01-May-24,WEB,GO RESTO,325362000
YYKTAM,01-May-24,WEB,GRAB FOOD,293027943
YYKTAM,01-May-24,WEB,QRIS SHOPEE,266524500
YYKTAM,01-May-24,WEB,SHOPEEPAY,1519812500
BDGGAT,01-Sep-24,INVOICE,GO RESTO,245611406
BDGGAT,01-Sep-24,INVOICE,GRAB FOOD,97051543
BDGGAT,01-Sep-24,INVOICE,QRIS SHOPEE,260771003
BDGGAT,01-Sep-24,INVOICE,SHOPEEPAY,849727636
BDGGAT,01-Sep-24,WEB,CASH,766985500
BDGGAT,01-Sep-24,WEB,EDC,70747000
BDGGAT,01-Sep-24,WEB,GO RESTO,245534622
BDGGAT,01-Sep-24,WEB,GRAB FOOD,96891815
BDGGAT,01-Sep-24,WEB,QRIS SHOPEE,260723000
BDGGAT,01-Sep-24,WEB,SHOPEEPAY,850664201
BDGNAS,01-Sep-24,INVOICE,GO RESTO,247104657
BDGNAS,01-Sep-24,INVOICE,GRAB FOOD,155001266.2
BDGNAS,01-Sep-24,INVOICE,QRIS SHOPEE,289535500
BDGNAS,01-Sep-24,INVOICE,SHOPEEPAY,1215999553
BDGNAS,01-Sep-24,WEB,CASH,1023554500
BDGNAS,01-Sep-24,WEB,EDC,46915500
BDGNAS,01-Sep-24,WEB,GO RESTO,247470126
BDGNAS,01-Sep-24,WEB,GRAB FOOD,154944597
BDGNAS,01-Sep-24,WEB,QRIS SHOPEE,290573000
BDGNAS,01-Sep-24,WEB,SHOPEEPAY,1215907203
BDGPAS,01-Sep-24,INVOICE,GO RESTO,231606127
BDGPAS,01-Sep-24,INVOICE,GRAB FOOD,121398304
BDGPAS,01-Sep-24,INVOICE,QRIS SHOPEE,162001807
BDGPAS,01-Sep-24,INVOICE,SHOPEEPAY,617298867
BDGPAS,01-Sep-24,WEB,CASH,520868500
BDGPAS,01-Sep-24,WEB,EDC,58992000
BDGPAS,01-Sep-24,WEB,GO RESTO,232054635
BDGPAS,01-Sep-24,WEB,GRAB FOOD,121437178
BDGPAS,01-Sep-24,WEB,QRIS SHOPEE,163227000
BDGPAS,01-Sep-24,WEB,SHOPEEPAY,617767303
BDGTER,01-Sep-24,INVOICE,GO RESTO,105815932
BDGTER,01-Sep-24,INVOICE,GRAB FOOD,56182150
BDGTER,01-Sep-24,INVOICE,QRIS ESB,81304500
BDGTER,01-Sep-24,INVOICE,QRIS SHOPEE,33918000
BDGTER,01-Sep-24,INVOICE,SHOPEEPAY,303850957
BDGTER,01-Sep-24,WEB,CASH,330208000
BDGTER,01-Sep-24,WEB,EDC,20114500
BDGTER,01-Sep-24,WEB,GO RESTO,105842500
BDGTER,01-Sep-24,WEB,GRAB FOOD,56372816
BDGTER,01-Sep-24,WEB,QRIS ESB,81304500
BDGTER,01-Sep-24,WEB,QRIS SHOPEE,33945000
BDGTER,01-Sep-24,WEB,SHOPEEPAY,303989000
BKSALT,01-Sep-24,INVOICE,GO RESTO,447025693
BKSALT,01-Sep-24,INVOICE,GRAB FOOD,262591860.2
BKSALT,01-Sep-24,INVOICE,QRIS SHOPEE,382591776
BKSALT,01-Sep-24,INVOICE,SHOPEEPAY,675560437
BKSALT,01-Sep-24,WEB,CASH,1175214500
BKSALT,01-Sep-24,WEB,EDC,107848500
BKSALT,01-Sep-24,WEB,GO RESTO,447216665
BKSALT,01-Sep-24,WEB,GRAB FOOD,263001804
BKSALT,01-Sep-24,WEB,QRIS SHOPEE,382513000
BKSALT,01-Sep-24,WEB,SHOPEEPAY,675733351
BKSBAN,01-Sep-24,INVOICE,GO RESTO,395852574
BKSBAN,01-Sep-24,INVOICE,GRAB FOOD,261181069
BKSBAN,01-Sep-24,INVOICE,QRIS SHOPEE,205960700
BKSBAN,01-Sep-24,INVOICE,SHOPEEPAY,888485539
BKSBAN,01-Sep-24,WEB,CASH,1746713500
BKSBAN,01-Sep-24,WEB,EDC,87659000
BKSBAN,01-Sep-24,WEB,GO RESTO,396401604
BKSBAN,01-Sep-24,WEB,GRAB FOOD,261413459
BKSBAN,01-Sep-24,WEB,QRIS SHOPEE,205895500
BKSBAN,01-Sep-24,WEB,SHOPEEPAY,889721191
BKSJAT,01-Oct-24,INVOICE,GO RESTO,18792655
