CAB,MONTH,Kategori,GO RESTO,GRAB FOOD,QRIS SHOPEE,QRIS TELKOM/ESB,SHOPEEPAY
SORLAS,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,57004,0,128001,0,31000
SORLAS,01-Jul-24,TRANSAKSI KEMARIN,0,1138087,71500,303000,4771000
TGRHAR,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TGRHAR,01-Aug-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TGRHAR,01-Aug-24,CANCEL NOTA,-155500,-379205,0,0,-722500
TGRHAR,01-Aug-24,DOUBLE INPUT,-129000,0,0,0,-1001500
TGRHAR,01-Aug-24,INVOICE BEDA HARI,0,-8723674,-155000,719500,-13162500
TGRHAR,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TGRHAR,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-16438.85,0,0,0
TGRHAR,01-Aug-24,SALAH SLOT PEMBAYARAN,-231997,0,859500,0,119502
TGRHAR,01-Aug-24,SELISIH IT,8757,0,0,0,-213891
TGRHAR,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-42498
TGRHAR,01-Aug-24,SELISIH LEBIH BAYAR OJOL,14003,0,0,0,79004
TGRHAR,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,33000,0,4500
TGRHAR,01-Aug-24,TIDAK ADA INVOICE OJOL,-59000,-184013,0,0,-623000
TGRHAR,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-1062000,-55000,0
TGRHAR,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,114687,1203000,604000,194500
TGRHAR,01-Aug-24,TRANSAKSI KEMARIN,0,8991459,97500,-658000,12838000
TGRHAR,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,55500,0,0
TGRHAR,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TGRHAR,01-Jul-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TGRHAR,01-Jul-24,CANCEL NOTA,-190000,-499035,0,0,-341500
TGRHAR,01-Jul-24,DOUBLE INPUT,-314500,0,0,0,-267000
TGRHAR,01-Jul-24,INVOICE BEDA HARI,-48999,-1434397,-535000,-295500,-11359500
TGRHAR,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
TGRHAR,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-3695,0,0,0
TGRHAR,01-Jul-24,SALAH SLOT PEMBAYARAN,55509,0,347000,0,-56500
TGRHAR,01-Jul-24,SELISIH IT,16762,-5998,0,0,-263878
TGRHAR,01-Jul-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-89495
TGRHAR,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-79543,0,0
TGRHAR,01-Jul-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,29001
TGRHAR,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,372600,0,0
TGRHAR,01-Jul-24,TIDAK ADA INVOICE OJOL,-251000,-214015,0,0,-559500
TGRHAR,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-3760000,-55000,0
TGRHAR,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,30002,157009,3076500,0,0
TGRHAR,01-Jul-24,TRANSAKSI KEMARIN,49000,809729,535000,295500,10617500
TGRKUT,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TGRKUT,01-Aug-24,CANCEL NOTA,-1265000,-1336435,0,0,-1021500
TGRKUT,01-Aug-24,DOUBLE INPUT,-58000,0,0,0,-318500
TGRKUT,01-Aug-24,INVOICE BEDA HARI,-45000,-8338298,0,-136500,-16974000
TGRKUT,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TGRKUT,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-3191,0,0,0
TGRKUT,01-Aug-24,SALAH SLOT PEMBAYARAN,-152488,0,2000,0,166001
TGRKUT,01-Aug-24,SELISIH IT,-25717,0,0,0,320522
TGRKUT,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-16500
TGRKUT,01-Aug-24,SELISIH LEBIH BAYAR OJOL,58008,0,0,0,8000
TGRKUT,01-Aug-24,TIDAK ADA INVOICE OJOL,0,-190192,0,0,-61000
TGRKUT,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-93000,-117000,0
TGRKUT,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,967039,237732,2,54500,75500
TGRKUT,01-Aug-24,TRANSAKSI KEMARIN,45000,8202149,0,176500,17496000
TGRKUT,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TGRKUT,01-Jul-24,CANCEL NOTA,-135000,-493532,0,0,-154000
TGRKUT,01-Jul-24,DOUBLE INPUT,-280000,0,0,0,-1020500
TGRKUT,01-Jul-24,INVOICE BEDA HARI,-190500,-6946754,-88000,-415000,-16632000
TGRKUT,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-3402,0,0,0
TGRKUT,01-Jul-24,SALAH SLOT PEMBAYARAN,109508,0,167000,0,-279500
TGRKUT,01-Jul-24,SELISIH IT,35974,290498,0,0,81965
TGRKUT,01-Jul-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-5999
TGRKUT,01-Jul-24,SELISIH LEBIH BAYAR OJOL,6001,0,0,0,77001
TGRKUT,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,1500,0,0
TGRKUT,01-Jul-24,TIDAK ADA INVOICE OJOL,-116000,-949050,0,0,-1231000
TGRKUT,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-123500,0,0
TGRKUT,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,90006,504071,195500,78500,184003
TGRKUT,01-Jul-24,TRANSAKSI KEMARIN,190514,7158229,88000,365000,16731548
TJPDAN,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Aug-24,CANCEL NOTA,-290015,-126889,-124500,0,-1630021
TJPDAN,01-Aug-24,DOUBLE INPUT,-124507,-44003,0,0,-278500
TJPDAN,01-Aug-24,INVOICE BEDA HARI,-80502,-9221703,0,0,-5508059
TJPDAN,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TJPDAN,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-4273,0,0,0
TJPDAN,01-Aug-24,SALAH SLOT PEMBAYARAN,-997,0,653500,0,1494
TJPDAN,01-Aug-24,SELISIH IT,81316,-6002,0,0,-285834
TJPDAN,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-78008
TJPDAN,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-54500,0,0
TJPDAN,01-Aug-24,SELISIH LEBIH BAYAR OJOL,65996,0,0,0,999
TJPDAN,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,2500,0,0
TJPDAN,01-Aug-24,TIDAK ADA INVOICE OJOL,-67003,0,0,0,0
TJPDAN,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-748500,0,0
TJPDAN,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,0,99500,0,0
TJPDAN,01-Aug-24,TRANSAKSI KEMARIN,0,8739322,0,0,5441554
TJPDAN,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Jul-24,CANCEL NOTA,-455024,-407917,0,0,-1461516
TJPDAN,01-Jul-24,DOUBLE INPUT,-113506,-208507,0,0,-1369516
TJPDAN,01-Jul-24,INVOICE BEDA HARI,-247511,-7274211,0,0,-6226064
TJPDAN,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
TJPDAN,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-4555,0,0,0
TJPDAN,01-Jul-24,SALAH SLOT PEMBAYARAN,-238505,0,281000,0,290492
TJPDAN,01-Jul-24,SELISIH IT,110357,45924,0,0,-108587
TJPDAN,01-Jul-24,SELISIH KURANG BAYAR OJOL,-28998,0,0,0,-34001
TJPDAN,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-69000,0,0
TJPDAN,01-Jul-24,SELISIH LEBIH BAYAR OJOL,115502,0,0,0,34496
TJPDAN,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,1500,0,0
TJPDAN,01-Jul-24,TIDAK ADA INVOICE OJOL,-940050,-225508,0,0,-890010
TJPDAN,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-353000,0,0
TJPDAN,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,78506,0,74003,0,177000
TJPDAN,01-Jul-24,TRANSAKSI KEMARIN,217513,7716759,0,0,6034756
TNAMAN,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,-500,0,0
TNAMAN,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNAMAN,01-Aug-24,CANCEL NOTA,-1294057,-361574,0,0,-2850035
TNAMAN,01-Aug-24,DOUBLE INPUT,-279011,0,-44000,0,-994511
TNAMAN,01-Aug-24,INVOICE BEDA HARI,0,-11084861,-136500,0,-9415613
TNAMAN,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TNAMAN,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-43684.55,0,0,0
TNAMAN,01-Aug-24,SALAH SLOT PEMBAYARAN,337020,-85005,852000,0,-258506
TNAMAN,01-Aug-24,SELISIH IT,392,-50521,-2000,0,123435
TNAMAN,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-91505
TNAMAN,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-39500,0,0
TNAMAN,01-Aug-24,SELISIH LEBIH BAYAR OJOL,8996,0,1000,0,36999
TNAMAN,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,2200,0,0
TNAMAN,01-Aug-24,TIDAK ADA INVOICE OJOL,-148007,-189432,0,0,-30000
TNAMAN,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-2509000,0,0
TNAMAN,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,82165,64500,0,161001
TNAMAN,01-Aug-24,TRANSAKSI KEMARIN,0,10950173,136500,0,8917110
TNAMAN,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNAMAN,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,-1000,0,0
TNAMAN,01-Jul-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNAMAN,01-Jul-24,CANCEL NOTA,-801533,-216014,0,0,-759512
TNAMAN,01-Jul-24,DOUBLE INPUT,-149004,-258016,-71500,0,-1452017
TNAMAN,01-Jul-24,INVOICE BEDA HARI,-45003,-8574317,-10500,0,-8748104
TNAMAN,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
TNAMAN,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-31105.7,0,0,0
TNAMAN,01-Jul-24,SALAH SLOT PEMBAYARAN,532533,0,321000,0,-548011
TNAMAN,01-Jul-24,SELISIH IT,37527,-148622,0,0,663006
TNAMAN,01-Jul-24,SELISIH KURANG BAYAR OJOL,-27995,0,0,0,-98502
TNAMAN,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-39500,0,0
TNAMAN,01-Jul-24,SELISIH LEBIH BAYAR OJOL,45505,0,0,0,197496
TNAMAN,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,75500,0,0
TNAMAN,01-Jul-24,TIDAK ADA INVOICE OJOL,-356020,-1115929,0,0,-1197513
TNAMAN,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-7509000,0,0
TNAMAN,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,87006,274538,112001,0,224500
TNAMAN,01-Jul-24,TRANSAKSI KEMARIN,45003,8959995,10500,0,8964959
TNGHAS,01-Apr-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,-25000,0,0
TNGHAS,01-Apr-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Apr-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Apr-24,CANCEL NOTA,-383000,-2296831,0,0,-470000
TNGHAS,01-Apr-24,DOUBLE INPUT,-255000,-254000,0,0,-2293000
TNGHAS,01-Apr-24,INVOICE BEDA HARI,0,-16602425,-446000,0,-12559000
TNGHAS,01-Apr-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGHAS,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,122174.4,0,0,-108046
TNGHAS,01-Apr-24,SALAH SLOT PEMBAYARAN,253536,-111000,937000,0,-83000
TNGHAS,01-Apr-24,SELISIH IT,510992,-279760,0,0,4190465
TNGHAS,01-Apr-24,SELISIH KURANG BAYAR OJOL,-264841,0,0,0,-336603
TNGHAS,01-Apr-24,SELISIH KURANG BAYAR QRIS,0,-81617,-3000,0,0
TNGHAS,01-Apr-24,SELISIH LEBIH BAYAR OJOL,21044,3005,0,0,228261
TNGHAS,01-Apr-24,SELISIH LEBIH BAYAR QRIS,0,0,178500,0,0
TNGHAS,01-Apr-24,TIDAK ADA INVOICE OJOL,-321000,-3689926,-171000,0,-2515000
TNGHAS,01-Apr-24,TIDAK ADA INVOICE QRIS,0,0,-1262000,0,0
TNGHAS,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,5656834,5422115,4041479,0,18537571
TNGHAS,01-Apr-24,TRANSAKSI KEMARIN,0,16788625,446000,0,12651507
TNGHAS,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Aug-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Aug-24,CANCEL NOTA,-546500,-346513,-65500,0,-1530000
TNGHAS,01-Aug-24,DOUBLE INPUT,-500000,0,0,0,-1221000
TNGHAS,01-Aug-24,INVOICE BEDA HARI,-265000,-9986310,-406500,0,-16998500
TNGHAS,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGHAS,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-42130.1,0,0,0
TNGHAS,01-Aug-24,SALAH SLOT PEMBAYARAN,-120499,0,541000,0,215000
TNGHAS,01-Aug-24,SELISIH IT,244355,0,0,0,174433
TNGHAS,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-70494
TNGHAS,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-18500,0,0
TNGHAS,01-Aug-24,SELISIH LEBIH BAYAR OJOL,28004,0,0,0,107507
TNGHAS,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,21001,0,0
TNGHAS,01-Aug-24,TIDAK ADA INVOICE OJOL,-155500,-511752,0,0,-703000
TNGHAS,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-840000,0,0
TNGHAS,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,-36552.55,225000,0,375504
TNGHAS,01-Aug-24,TRANSAKSI KEMARIN,38500,9359836,416500,0,15462501
TNGHAS,01-Feb-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Feb-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Feb-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Feb-24,CANCEL NOTA,-291500,-450557,0,0,-626500
TNGHAS,01-Feb-24,DOUBLE INPUT,-64000,0,-103000,0,-1830000
TNGHAS,01-Feb-24,INVOICE BEDA HARI,-44000,-10869888,-505000,0,-10817000
TNGHAS,01-Feb-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGHAS,01-Feb-24,PROMO MARKETING/ADJUSTMENT,-372960,44157.45,0,0,-167138
TNGHAS,01-Feb-24,SALAH SLOT PEMBAYARAN,-236000,-186856,964000,0,420134
TNGHAS,01-Feb-24,SELISIH IT,304343,-14817,0,0,-624252
TNGHAS,01-Feb-24,SELISIH KURANG BAYAR OJOL,-30000,0,0,0,-203878
TNGHAS,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,-57000,0,0
TNGHAS,01-Feb-24,SELISIH LEBIH BAYAR OJOL,35015,0,52000,0,142094
TNGHAS,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,713300,0,0
TNGHAS,01-Feb-24,TIDAK ADA INVOICE OJOL,-72000,-633597,-43000,0,-754000
TNGHAS,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,-3478000,0,0
TNGHAS,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,3488096,2255105,3956195,0,6340282
TNGHAS,01-Feb-24,TRANSAKSI KEMARIN,44000,10570611,640500,0,10953500
TNGHAS,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jul-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jul-24,CANCEL NOTA,-1627000,-872039,-91000,0,-1391500
TNGHAS,01-Jul-24,DOUBLE INPUT,-305500,-38500,0,0,-644500
TNGHAS,01-Jul-24,INVOICE BEDA HARI,-317500,-11855041,-282000,0,-20499500
TNGHAS,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGHAS,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-28030.85,0,0,0
TNGHAS,01-Jul-24,SALAH SLOT PEMBAYARAN,480032,-38500,681500,0,-385000
TNGHAS,01-Jul-24,SELISIH IT,-113457,364988,0,0,599671
TNGHAS,01-Jul-24,SELISIH KURANG BAYAR OJOL,-71972,0,0,0,-89996
TNGHAS,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-189500,0,0
TNGHAS,01-Jul-24,SELISIH LEBIH BAYAR OJOL,277060,0,0,0,69505
TNGHAS,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,21500,0,0
TNGHAS,01-Jul-24,TIDAK ADA INVOICE OJOL,-139500,-1351765,0,0,-517500
TNGHAS,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-339500,0,0
TNGHAS,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,52504,0,217000,0,90000
TNGHAS,01-Jul-24,TRANSAKSI KEMARIN,304510,11667453,225500,0,20587139
TNGHAS,01-Jun-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jun-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jun-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Jun-24,CANCEL NOTA,-1895500,-868593,-67000,0,-5146000
TNGHAS,01-Jun-24,DOUBLE INPUT,-366000,0,0,0,-2219000
TNGHAS,01-Jun-24,INVOICE BEDA HARI,-57000,-12446331,-171500,0,-110000
TNGHAS,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-33351,0,0,-43731
TNGHAS,01-Jun-24,SALAH SLOT PEMBAYARAN,-69449,-71500,937000,0,459245
TNGHAS,01-Jun-24,SELISIH IT,155709,-52325,0,0,891162
TNGHAS,01-Jun-24,SELISIH KURANG BAYAR OJOL,-45451,0,0,0,-67810
TNGHAS,01-Jun-24,SELISIH KURANG BAYAR QRIS,0,0,-156500,0,0
TNGHAS,01-Jun-24,SELISIH LEBIH BAYAR OJOL,132099,0,0,0,247970
TNGHAS,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,-58000,0,0
TNGHAS,01-Jun-24,TIDAK ADA INVOICE OJOL,-134000,-1450761,0,0,-798500
TNGHAS,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-1120500,0,0
TNGHAS,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,231545,0,219030,0,39511
TNGHAS,01-Jun-24,TRANSAKSI KEMARIN,57009,11950972,171500,0,110000
TNGHAS,01-Mar-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Mar-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Mar-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-Mar-24,CANCEL NOTA,-540000,-734315,0,0,-853500
TNGHAS,01-Mar-24,DOUBLE INPUT,-83000,0,0,0,-2019000
TNGHAS,01-Mar-24,INVOICE BEDA HARI,0,-17036277,-1147500,0,-602500
TNGHAS,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,52850.65,34259,0,0
TNGHAS,01-Mar-24,SALAH SLOT PEMBAYARAN,-160971,-28000,840500,0,344847
TNGHAS,01-Mar-24,SELISIH IT,53020,-19951,0,0,-26465
TNGHAS,01-Mar-24,SELISIH KURANG BAYAR OJOL,-59980,-158733.4,-500,0,-129322
TNGHAS,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,0,-192690,0,0
TNGHAS,01-Mar-24,SELISIH LEBIH BAYAR OJOL,99595,0,802000,0,231008
TNGHAS,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,339639,0,0
TNGHAS,01-Mar-24,TIDAK ADA INVOICE OJOL,-314500,-1682379,0,0,-669500
TNGHAS,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,-2493500,0,0
TNGHAS,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,296056,125541,436330,0,0
TNGHAS,01-Mar-24,TRANSAKSI KEMARIN,0,16769051,1166000,0,591500
TNGHAS,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-May-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGHAS,01-May-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGHAS,01-May-24,CANCEL NOTA,-265000,-382234,0,0,-290500
TNGHAS,01-May-24,DOUBLE INPUT,-132000,-60000,0,0,-1597000
TNGHAS,01-May-24,INVOICE BEDA HARI,0,-9747747,-827000,0,-1157500
TNGHAS,01-May-24,PROMO MARKETING/ADJUSTMENT,0,141525,0,0,0
TNGHAS,01-May-24,SALAH SLOT PEMBAYARAN,58010,0,1793000,0,-14474
TNGHAS,01-May-24,SELISIH IT,111464,-151160,0,0,-273795
TNGHAS,01-May-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-77848
TNGHAS,01-May-24,SELISIH KURANG BAYAR QRIS,0,0,-195500,0,-3472
TNGHAS,01-May-24,SELISIH LEBIH BAYAR OJOL,35659,0,0,0,387787
TNGHAS,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,-43500,0,0
TNGHAS,01-May-24,TIDAK ADA INVOICE OJOL,-283000,-507214,-72000,0,-575000
TNGHAS,01-May-24,TIDAK ADA INVOICE QRIS,0,0,-1925500,0,0
TNGHAS,01-May-24,TIDAK ADA TRANSAKSI DI WEB,29005,79133,146563,0,0
TNGHAS,01-May-24,TRANSAKSI KEMARIN,0,10200896,827000,0,768817
TNGSAL,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGSAL,01-Aug-24,CANCEL NOTA,-67504,-54504,0,0,-288502
TNGSAL,01-Aug-24,DOUBLE INPUT,-84504,0,0,0,-301003
TNGSAL,01-Aug-24,INVOICE BEDA HARI,-74000,-6929998,-159000,0,-9527105
TNGSAL,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGSAL,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-3839,0,0,0
TNGSAL,01-Aug-24,SALAH SLOT PEMBAYARAN,175014,0,402500,0,-136502
TNGSAL,01-Aug-24,SELISIH IT,86468,-428654,0,0,-8219
TNGSAL,01-Aug-24,SELISIH KURANG BAYAR OJOL,-50004,0,0,0,-57505
TNGSAL,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
TNGSAL,01-Aug-24,SELISIH LEBIH BAYAR OJOL,16997,0,0,0,34996
TNGSAL,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,2000,0,0
TNGSAL,01-Aug-24,TIDAK ADA INVOICE OJOL,-29002,-124009,0,0,-90000
TNGSAL,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-666500,0,0
TNGSAL,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,95507,0,128500,0,14500
TNGSAL,01-Aug-24,TRANSAKSI KEMARIN,74000,6838345,159000,0,9831607
TNGSAL,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGSAL,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGSAL,01-Jul-24,CANCEL NOTA,-57003,-220516,0,0,-196502
TNGSAL,01-Jul-24,DOUBLE INPUT,-131007,-43002,0,0,-576508
TNGSAL,01-Jul-24,INVOICE BEDA HARI,0,-483212,-380000,0,-9506610
TNGSAL,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGSAL,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-3622,0,0,0
TNGSAL,01-Jul-24,SALAH SLOT PEMBAYARAN,-196508,0,355000,0,203001
TNGSAL,01-Jul-24,SELISIH IT,4400,0,0,0,-7933
TNGSAL,01-Jul-24,SELISIH KURANG BAYAR OJOL,-10998,0,0,0,-78503
TNGSAL,01-Jul-24,SELISIH LEBIH BAYAR OJOL,1499,0,0,0,49499
TNGSAL,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,3000,0,0
TNGSAL,01-Jul-24,TIDAK ADA INVOICE OJOL,-104005,-128603,0,0,-405507
TNGSAL,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-1358500,0,0
TNGSAL,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,84505,0,452000,0,0
TNGSAL,01-Jul-24,TRANSAKSI KEMARIN,0,650236,380000,0,9277651
YYKTAM,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
YYKTAM,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
YYKTAM,01-Aug-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
YYKTAM,01-Aug-24,CANCEL NOTA,0,-14500,0,0,-112500
YYKTAM,01-Aug-24,DOUBLE INPUT,-277000,0,0,0,-946500
YYKTAM,01-Aug-24,INVOICE BEDA HARI,-29000,-7122692,-147000,0,-1539500
YYKTAM,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
YYKTAM,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,1570,0,0,0
