Month,PIC,Pemasok,Kategori Pemasok,Kategori Barang,Nama Cabang,Kode #,#Prime.Qty,#Purch.Total,min,max
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,EWJTQZ,100011,600000,10067500,16.35,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,EWJTQZ,100042,74000,921000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,EWJTQZ,100044,59000,1416000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,EWJTQZ,100045,39000,2825000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JKEDGJ,100059,200,615000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100011,250000,4227500,16.85,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100042,50000,621000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100044,41000,984000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100124,438000,38223500,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100166,144000,3645000,25.3125,25.3125
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100011,450000,7552500,16.35,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100042,40000,502000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100044,49000,1176000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100045,30000,2165000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100046,52000,286000,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100047,25000,800000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100065,48000,832000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100049,39000,900000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100053,54000,675000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100059,400,1245000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100063,2000,20000,10,10
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100065,36000,624000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100124,461000,40156500,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TJUSDM,100011,450000,7565000,16.45,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TJUSDM,100042,118000,1464000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TJUSDM,100044,123000,2952000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,JVYLOT,100050,20000,640000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100063,5000,54000,10,12
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100059,300,930000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100053,54000,675000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100045,29000,2085000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100046,38000,209000,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100047,18000,576000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100049,39000,900000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100050,10000,320000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100053,48000,600000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100059,200,630000,3150,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100063,3000,30000,10,10
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100065,48000,832000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100124,363000,31512500,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,MWVSUV,100166,48000,1215000,25.3125,25.3125
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100011,450000,7552500,16.35,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100042,51000,637000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100044,57000,1368000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100045,42000,3040000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100046,49000,269500,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100047,31000,992000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100049,32500,750000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,TBKKZV,100050,15000,480000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100166,48000,1215000,25.3125,25.3125
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100124,553000,47674000,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100065,60000,1040000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100063,7000,78000,10,12
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100045,27000,2160000,80,80
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100046,42000,210000,5,5
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100047,22500,855000,38,38
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100063,4500,72000,16,16
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,IYUJBQ,100068,200000,7970000,39.85,39.85
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100049,1462500,32400000,22.153846,22.153846
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100050,750000,22800000,30.4,30.4
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100059,4500,13500000,3000,3000
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100044,41000,1148000,28,28
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100068,1450000,56187500,38.75,38.75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100070,516000,139212500,269.791666,269.791666
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100071,5016000,210375000,41.940789,41.940789
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100049,3770000,83520000,22.153846,22.153846
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100050,2150000,65360000,30.4,30.4
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100059,23500,70500000,3000,3000
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100068,3225000,124968750,38.75,38.75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100069,1368000,191662500,140.104166,140.104166
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100070,1036800,279720000,269.791666,269.791666
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,PTDGOT,100069,480000,67250000,140.104166,140.104166
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,ANVIKY,100042,32500,455000,14,14
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100063,6000,96000,16,16
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100047,48000,1824000,38,38
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GYVXHV,100046,81000,405000,5,5
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GYVXHV,100047,51000,1938000,38,38
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GYVXHV,100063,8000,128000,16,16
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100042,55000,770000,14,14
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100044,57000,1596000,28,28
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100045,34000,2720000,80,80
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100046,63000,315000,5,5
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100047,26000,988000,38,38
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,JSJPVC,100063,6000,96000,16,16
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100042,46000,644000,14,14
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100044,48000,1344000,28,28
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100045,38500,3080000,80,80
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100046,48000,240000,5,5
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100047,20000,760000,38,38
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,TGYDJZ,100063,3500,56000,16,16
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100042,84000,1176000,14,14
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100044,103000,2884000,28,28
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100045,44500,3560000,80,80
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GLKGVU,100046,88000,440000,5,5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,XJQBVV,100071,11582400,480695000,41.502192,41.502192
January,RESTO,PT. MONICA DAWSON NBC - HEROES,Umum,FOOD [RM] - COM,GYVXHV,100044,98000,2744000,28,28
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100049,162500,3550000,21.846153,21.846153
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100059,5000,14900000,2980,2980
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100047,25000,800000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100049,45500,1050000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100050,25000,800000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100053,78000,975000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100059,300,930000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100063,4000,42000,10,12
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100065,72000,1248000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100124,470000,41099000,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100046,66000,363000,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100011,450000,7590000,16.7,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100044,62000,1488000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100045,51000,3695000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100046,63000,346500,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100047,30000,960000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100049,52000,1200000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100050,20000,640000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100053,84000,1050000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100059,400,1230000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,OMTJBI,100042,78000,970000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100045,51000,3690000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100044,53000,1272000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100042,70000,868000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100068,825000,31556250,38.25,38.25
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100069,408000,57162500,140.104166,140.104166
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100070,372000,100362500,269.791666,269.791666
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100071,3465600,145825000,42.07785,42.07785
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100011,850000,14287500,16.35,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100042,107000,1320000,12,13
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100044,107000,2568000,24,24
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100045,69000,5015000,70,75
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100046,99000,544500,5.5,5.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100047,60000,1920000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100049,91000,2100000,23.076923,23.076923
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100050,35000,1120000,32,32
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100053,120000,1500000,12.5,12.5
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100059,600,1860000,3000,3150
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100063,9000,96000,10,12
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100065,108000,1872000,17.333333,17.333333
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100124,980000,86047500,67,115
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,BLEZQW,100166,192000,4860000,25.3125,25.3125
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,FJFOXN,100011,500000,8402500,16.35,17
January,RESTO,PT. ETRIGAN DC COMICS,Umum,FOOD [RM] - COM,UDABOK,100050,25000,760000,30.4,30.4
January,RESTO,PT. RAY DC COMICS,Umum,FOOD [RM] - COM,KAZNMJ,100065,84000,1505000,17.916666,17.916666
January,RESTO,PT. PROFESSOR X MARVEL COMICS,CORPORATE,FOOD [RM] - COM,TMPRVR,100050,35000,1180000,33,34
January,RESTO,PT. RAY DC COMICS,Umum,FOOD [RM] - COM,MOZUUP,100011,150000,2550000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100042,79500,1987500,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100044,91500,3202500,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100045,71000,4260000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100046,100000,1700000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100047,47500,1852500,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NYKHXD,100063,9500,285000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100042,42000,1050000,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100044,59000,2065000,35,35
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,ANVIKY,100053,36000,504000,14,14
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100045,35000,2100000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100047,28000,1092000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100063,4000,120000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100042,109000,2725000,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100044,143000,5005000,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100045,79000,4740000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100046,124000,2108000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100047,67000,2613000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,NIMEFS,100063,8000,240000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,SAFMRF,100046,57000,969000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100042,66000,1650000,25,25
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,ANVIKY,100050,20000,680000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GLKGVU,100053,84000,1176000,14,14
January,RESTO,PT. POWER MAN MARVEL COMICS,Umum,FOOD [RM] - COM,QDCVFP,100065,72000,1350000,18.75,18.75
January,RESTO,PT. POWER MAN MARVEL COMICS,Umum,FOOD [RM] - COM,QDCVFP,100166,351360,10125000,28.816598,28.816598
January,RESTO,PT. POWER MAN MARVEL COMICS,Umum,SUPPLIES,QDCVFP,100152,20000,180000,9,9
January,RESTO,PT. PROTO-GOBLIN MARVEL COMICS,Umum,SUPPLIES,KAZNMJ,100017,155,28675000,185000,185000
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,NYWDTC,100049,52000,1360000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,NYWDTC,100050,35000,1190000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,NYWDTC,100053,72000,1008000,14,14
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GYVXHV,100049,84500,2210000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,ANVIKY,100049,32500,850000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GYVXHV,100050,35000,1190000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,JSJPVC,100049,65000,1700000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,JSJPVC,100050,30000,1020000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,JSJPVC,100053,78000,1092000,14,14
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,TGYDJZ,100049,39000,1020000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,TGYDJZ,100050,20000,680000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,TGYDJZ,100053,48000,672000,14,14
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GLKGVU,100049,58500,1530000,26.153846,26.153846
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GLKGVU,100050,30000,1020000,34,34
January,RESTO,PT. PROFESSOR ZOOM DC COMICS,Umum,FOOD [RM] - COM,GYVXHV,100053,138000,1932000,14,14
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100044,79000,2765000,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100045,51000,3060000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100046,78000,1326000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100046,49500,841500,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100047,25000,975000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100063,3500,105000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100042,39500,987500,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100044,42500,1487500,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100045,42000,2520000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100046,48500,824500,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100047,20000,780000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100045,30500,1830000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,XAYLWD,100063,3500,105000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100044,23500,822500,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100045,18000,1080000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100046,28000,476000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100047,11000,429000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100063,2500,75000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,PKVAXK,100042,41000,1025000,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,PKVAXK,100044,47000,1645000,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,PKVAXK,100045,17500,1050000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,ELMOHJ,100042,16500,412500,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100044,50000,1750000,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,WCVMJW,100042,41000,1025000,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,FVEJAD,100063,6000,180000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100047,40000,1560000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,GOAUUK,100063,8000,240000,30,30
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100042,101500,2537500,25,25
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100044,134000,4690000,35,35
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100045,91500,5490000,60,60
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100046,127000,2159000,17,17
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100047,62000,2418000,39,39
January,RESTO,PT. PSYLOCKE MARVEL COMICS,Umum,FOOD [RM] - COM,CXRBWO,100063,10750,322500,30,30
